,timepoint,cloudcover,highcloud,midcloud,lowcloud,rh_profile,wind_profile,temp2m,lifted_index,rh2m,msl_pressure,prec_type,prec_amount,snow_depth,wind10m.direction,wind10m.speed,pais
216,75,7,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 8}, {'layer': '850mb', 'rh': 5}, {'layer': '800mb', 'rh': 11}, {'layer': '750mb', 'rh': 12}, {'layer': '700mb', 'rh': 10}, {'layer': '650mb', 'rh': 12}, {'layer': '600mb', 'rh': 12}, {'layer': '550mb', 'rh': 10}, {'layer': '500mb', 'rh': 1}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': -3}, {'layer': '250mb', 'rh': 5}, {'layer': '200mb', 'rh': 4}]","[{'layer': '950mb', 'direction': 35, 'speed': 2}, {'layer': '900mb', 'direction': 40, 'speed': 2}, {'layer': '850mb', 'direction': 45, 'speed': 2}, {'layer': '800mb', 'direction': 125, 'speed': 2}, {'layer': '750mb', 'direction': 165, 'speed': 2}, {'layer': '700mb', 'direction': 195, 'speed': 2}, {'layer': '650mb', 'direction': 215, 'speed': 2}, {'layer': '600mb', 'direction': 180, 'speed': 2}, {'layer': '550mb', 'direction': 125, 'speed': 2}, {'layer': '500mb', 'direction': 65, 'speed': 3}, {'layer': '450mb', 'direction': 75, 'speed': 3}, {'layer': '400mb', 'direction': 100, 'speed': 3}, {'layer': '350mb', 'direction': 120, 'speed': 4}, {'layer': '300mb', 'direction': 75, 'speed': 4}, {'layer': '250mb', 'direction': 115, 'speed': 3}, {'layer': '200mb', 'direction': 130, 'speed': 6}]",24,2,11,1021,none,1,0,40,2,South_Africa
217,78,7,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 8}, {'layer': '850mb', 'rh': 6}, {'layer': '800mb', 'rh': 11}, {'layer': '750mb', 'rh': 10}, {'layer': '700mb', 'rh': 10}, {'layer': '650mb', 'rh': 11}, {'layer': '600mb', 'rh': 13}, {'layer': '550mb', 'rh': 11}, {'layer': '500mb', 'rh': 1}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -4}, {'layer': '300mb', 'rh': -2}, {'layer': '250mb', 'rh': 4}, {'layer': '200mb', 'rh': 13}]","[{'layer': '950mb', 'direction': 40, 'speed': 2}, {'layer': '900mb', 'direction': 40, 'speed': 2}, {'layer': '850mb', 'direction': 250, 'speed': 1}, {'layer': '800mb', 'direction': 175, 'speed': 2}, {'layer': '750mb', 'direction': 180, 'speed': 2}, {'layer': '700mb', 'direction': 185, 'speed': 3}, {'layer': '650mb', 'direction': 195, 'speed': 3}, {'layer': '600mb', 'direction': 205, 'speed': 2}, {'layer': '550mb', 'direction': 95, 'speed': 2}, {'layer': '500mb', 'direction': 40, 'speed': 3}, {'layer': '450mb', 'direction': 50, 'speed': 3}, {'layer': '400mb', 'direction': 90, 'speed': 3}, {'layer': '350mb', 'direction': 140, 'speed': 3}, {'layer': '300mb', 'direction': 145, 'speed': 3}, {'layer': '250mb', 'direction': 155, 'speed': 4}, {'layer': '200mb', 'direction': 145, 'speed': 5}]",24,2,10,1021,none,1,0,55,2,South_Africa
218,81,7,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 8}, {'layer': '850mb', 'rh': 6}, {'layer': '800mb', 'rh': 11}, {'layer': '750mb', 'rh': 9}, {'layer': '700mb', 'rh': 12}, {'layer': '650mb', 'rh': 12}, {'layer': '600mb', 'rh': 10}, {'layer': '550mb', 'rh': 9}, {'layer': '500mb', 'rh': 2}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 8}, {'layer': '200mb', 'rh': 13}]","[{'layer': '950mb', 'direction': 45, 'speed': 2}, {'layer': '900mb', 'direction': 150, 'speed': 2}, {'layer': '850mb', 'direction': 160, 'speed': 2}, {'layer': '800mb', 'direction': 160, 'speed': 2}, {'layer': '750mb', 'direction': 170, 'speed': 2}, {'layer': '700mb', 'direction': 165, 'speed': 2}, {'layer': '650mb', 'direction': 170, 'speed': 2}, {'layer': '600mb', 'direction': 175, 'speed': 2}, {'layer': '550mb', 'direction': 170, 'speed': 2}, {'layer': '500mb', 'direction': 60, 'speed': 2}, {'layer': '450mb', 'direction': 45, 'speed': 3}, {'layer': '400mb', 'direction': 90, 'speed': 3}, {'layer': '350mb', 'direction': 135, 'speed': 3}, {'layer': '300mb', 'direction': 130, 'speed': 4}, {'layer': '250mb', 'direction': 160, 'speed': 4}, {'layer': '200mb', 'direction': 140, 'speed': 5}]",24,2,9,1021,none,1,0,50,2,South_Africa
219,84,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 8}, {'layer': '850mb', 'rh': 7}, {'layer': '800mb', 'rh': 10}, {'layer': '750mb', 'rh': 10}, {'layer': '700mb', 'rh': 12}, {'layer': '650mb', 'rh': 11}, {'layer': '600mb', 'rh': 10}, {'layer': '550mb', 'rh': 8}, {'layer': '500mb', 'rh': 1}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': 2}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 16}]","[{'layer': '950mb', 'direction': 105, 'speed': 2}, {'layer': '900mb', 'direction': 135, 'speed': 2}, {'layer': '850mb', 'direction': 155, 'speed': 2}, {'layer': '800mb', 'direction': 170, 'speed': 2}, {'layer': '750mb', 'direction': 185, 'speed': 2}, {'layer': '700mb', 'direction': 160, 'speed': 2}, {'layer': '650mb', 'direction': 140, 'speed': 2}, {'layer': '600mb', 'direction': 145, 'speed': 2}, {'layer': '550mb', 'direction': 160, 'speed': 2}, {'layer': '500mb', 'direction': 20, 'speed': 2}, {'layer': '450mb', 'direction': 80, 'speed': 2}, {'layer': '400mb', 'direction': 120, 'speed': 3}, {'layer': '350mb', 'direction': 120, 'speed': 3}, {'layer': '300mb', 'direction': 120, 'speed': 4}, {'layer': '250mb', 'direction': 145, 'speed': 4}, {'layer': '200mb', 'direction': 135, 'speed': 5}]",24,2,11,1022,none,1,0,115,2,South_Africa
220,87,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 10}, {'layer': '900mb', 'rh': 6}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 9}, {'layer': '750mb', 'rh': 11}, {'layer': '700mb', 'rh': 12}, {'layer': '650mb', 'rh': 11}, {'layer': '600mb', 'rh': 9}, {'layer': '550mb', 'rh': 3}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': 2}, {'layer': '250mb', 'rh': 9}, {'layer': '200mb', 'rh': 13}]","[{'layer': '950mb', 'direction': 45, 'speed': 2}, {'layer': '900mb', 'direction': 120, 'speed': 2}, {'layer': '850mb', 'direction': 160, 'speed': 2}, {'layer': '800mb', 'direction': 165, 'speed': 2}, {'layer': '750mb', 'direction': 170, 'speed': 2}, {'layer': '700mb', 'direction': 170, 'speed': 2}, {'layer': '650mb', 'direction': 160, 'speed': 2}, {'layer': '600mb', 'direction': 105, 'speed': 2}, {'layer': '550mb', 'direction': 205, 'speed': 2}, {'layer': '500mb', 'direction': 300, 'speed': 1}, {'layer': '450mb', 'direction': 135, 'speed': 2}, {'layer': '400mb', 'direction': 140, 'speed': 3}, {'layer': '350mb', 'direction': 135, 'speed': 3}, {'layer': '300mb', 'direction': 145, 'speed': 3}, {'layer': '250mb', 'direction': 135, 'speed': 5}, {'layer': '200mb', 'direction': 145, 'speed': 5}]",24,6,10,1020,none,1,0,55,2,South_Africa
221,90,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 10}, {'layer': '900mb', 'rh': 7}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 8}, {'layer': '750mb', 'rh': 10}, {'layer': '700mb', 'rh': 11}, {'layer': '650mb', 'rh': 10}, {'layer': '600mb', 'rh': 6}, {'layer': '550mb', 'rh': 2}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': 10}, {'layer': '200mb', 'rh': 9}]","[{'layer': '950mb', 'direction': 35, 'speed': 2}, {'layer': '900mb', 'direction': 95, 'speed': 1}, {'layer': '850mb', 'direction': 180, 'speed': 2}, {'layer': '800mb', 'direction': 165, 'speed': 2}, {'layer': '750mb', 'direction': 165, 'speed': 2}, {'layer': '700mb', 'direction': 165, 'speed': 2}, {'layer': '650mb', 'direction': 195, 'speed': 2}, {'layer': '600mb', 'direction': 215, 'speed': 2}, {'layer': '550mb', 'direction': 205, 'speed': 2}, {'layer': '500mb', 'direction': 165, 'speed': 2}, {'layer': '450mb', 'direction': 160, 'speed': 2}, {'layer': '400mb', 'direction': 150, 'speed': 3}, {'layer': '350mb', 'direction': 160, 'speed': 3}, {'layer': '300mb', 'direction': 160, 'speed': 4}, {'layer': '250mb', 'direction': 130, 'speed': 3}, {'layer': '200mb', 'direction': 145, 'speed': 5}]",23,6,10,1018,none,1,0,70,2,South_Africa
222,93,8,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 8}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 9}, {'layer': '750mb', 'rh': 10}, {'layer': '700mb', 'rh': 10}, {'layer': '650mb', 'rh': 10}, {'layer': '600mb', 'rh': 7}, {'layer': '550mb', 'rh': 1}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': 1}, {'layer': '250mb', 'rh': 5}, {'layer': '200mb', 'rh': 8}]","[{'layer': '950mb', 'direction': 90, 'speed': 2}, {'layer': '900mb', 'direction': 135, 'speed': 2}, {'layer': '850mb', 'direction': 150, 'speed': 2}, {'layer': '800mb', 'direction': 140, 'speed': 2}, {'layer': '750mb', 'direction': 140, 'speed': 2}, {'layer': '700mb', 'direction': 165, 'speed': 2}, {'layer': '650mb', 'direction': 200, 'speed': 2}, {'layer': '600mb', 'direction': 225, 'speed': 2}, {'layer': '550mb', 'direction': 205, 'speed': 2}, {'layer': '500mb', 'direction': 120, 'speed': 2}, {'layer': '450mb', 'direction': 155, 'speed': 2}, {'layer': '400mb', 'direction': 160, 'speed': 3}, {'layer': '350mb', 'direction': 175, 'speed': 3}, {'layer': '300mb', 'direction': 160, 'speed': 3}, {'layer': '250mb', 'direction': 145, 'speed': 3}, {'layer': '200mb', 'direction': 155, 'speed': 5}]",23,6,10,1020,none,1,0,90,2,South_Africa
223,96,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 10}, {'layer': '900mb', 'rh': 8}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 10}, {'layer': '750mb', 'rh': 11}, {'layer': '700mb', 'rh': 10}, {'layer': '650mb', 'rh': 8}, {'layer': '600mb', 'rh': 6}, {'layer': '550mb', 'rh': 0}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': 5}, {'layer': '250mb', 'rh': 3}, {'layer': '200mb', 'rh': 8}]","[{'layer': '950mb', 'direction': 20, 'speed': 2}, {'layer': '900mb', 'direction': 40, 'speed': 2}, {'layer': '850mb', 'direction': 150, 'speed': 2}, {'layer': '800mb', 'direction': 170, 'speed': 2}, {'layer': '750mb', 'direction': 185, 'speed': 2}, {'layer': '700mb', 'direction': 205, 'speed': 2}, {'layer': '650mb', 'direction': 210, 'speed': 2}, {'layer': '600mb', 'direction': 215, 'speed': 2}, {'layer': '550mb', 'direction': 245, 'speed': 2}, {'layer': '500mb', 'direction': 85, 'speed': 2}, {'layer': '450mb', 'direction': 200, 'speed': 2}, {'layer': '400mb', 'direction': 180, 'speed': 3}, {'layer': '350mb', 'direction': 185, 'speed': 4}, {'layer': '300mb', 'direction': 170, 'speed': 3}, {'layer': '250mb', 'direction': 145, 'speed': 3}, {'layer': '200mb', 'direction': 135, 'speed': 5}]",24,6,10,1020,none,1,0,50,2,South_Africa
224,99,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 8}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 10}, {'layer': '750mb', 'rh': 10}, {'layer': '700mb', 'rh': 10}, {'layer': '650mb', 'rh': 8}, {'layer': '600mb', 'rh': 6}, {'layer': '550mb', 'rh': 0}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -4}, {'layer': '300mb', 'rh': 3}, {'layer': '250mb', 'rh': 4}, {'layer': '200mb', 'rh': 10}]","[{'layer': '950mb', 'direction': 0, 'speed': 2}, {'layer': '900mb', 'direction': 355, 'speed': 2}, {'layer': '850mb', 'direction': 55, 'speed': 2}, {'layer': '800mb', 'direction': 160, 'speed': 2}, {'layer': '750mb', 'direction': 200, 'speed': 2}, {'layer': '700mb', 'direction': 210, 'speed': 2}, {'layer': '650mb', 'direction': 225, 'speed': 2}, {'layer': '600mb', 'direction': 230, 'speed': 3}, {'layer': '550mb', 'direction': 270, 'speed': 2}, {'layer': '500mb', 'direction': 290, 'speed': 2}, {'layer': '450mb', 'direction': 230, 'speed': 2}, {'layer': '400mb', 'direction': 200, 'speed': 3}, {'layer': '350mb', 'direction': 180, 'speed': 3}, {'layer': '300mb', 'direction': 170, 'speed': 3}, {'layer': '250mb', 'direction': 135, 'speed': 4}, {'layer': '200mb', 'direction': 120, 'speed': 5}]",24,6,10,1018,none,1,0,5,2,South_Africa
225,102,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 9}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 9}, {'layer': '750mb', 'rh': 6}, {'layer': '700mb', 'rh': 8}, {'layer': '650mb', 'rh': 7}, {'layer': '600mb', 'rh': 7}, {'layer': '550mb', 'rh': 0}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': 2}, {'layer': '250mb', 'rh': 7}, {'layer': '200mb', 'rh': 4}]","[{'layer': '950mb', 'direction': 315, 'speed': 2}, {'layer': '900mb', 'direction': 285, 'speed': 2}, {'layer': '850mb', 'direction': 215, 'speed': 2}, {'layer': '800mb', 'direction': 200, 'speed': 2}, {'layer': '750mb', 'direction': 200, 'speed': 2}, {'layer': '700mb', 'direction': 195, 'speed': 3}, {'layer': '650mb', 'direction': 205, 'speed': 3}, {'layer': '600mb', 'direction': 225, 'speed': 3}, {'layer': '550mb', 'direction': 260, 'speed': 3}, {'layer': '500mb', 'direction': 275, 'speed': 2}, {'layer': '450mb', 'direction': 255, 'speed': 3}, {'layer': '400mb', 'direction': 205, 'speed': 3}, {'layer': '350mb', 'direction': 175, 'speed': 3}, {'layer': '300mb', 'direction': 165, 'speed': 3}, {'layer': '250mb', 'direction': 115, 'speed': 4}, {'layer': '200mb', 'direction': 135, 'speed': 3}]",24,6,10,1018,none,1,0,300,2,South_Africa
226,105,3,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 8}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 6}, {'layer': '750mb', 'rh': 6}, {'layer': '700mb', 'rh': 9}, {'layer': '650mb', 'rh': 7}, {'layer': '600mb', 'rh': 5}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': 1}, {'layer': '250mb', 'rh': 4}, {'layer': '200mb', 'rh': 1}]","[{'layer': '950mb', 'direction': 290, 'speed': 2}, {'layer': '900mb', 'direction': 265, 'speed': 2}, {'layer': '850mb', 'direction': 210, 'speed': 2}, {'layer': '800mb', 'direction': 190, 'speed': 2}, {'layer': '750mb', 'direction': 185, 'speed': 2}, {'layer': '700mb', 'direction': 180, 'speed': 3}, {'layer': '650mb', 'direction': 190, 'speed': 3}, {'layer': '600mb', 'direction': 205, 'speed': 3}, {'layer': '550mb', 'direction': 235, 'speed': 3}, {'layer': '500mb', 'direction': 245, 'speed': 3}, {'layer': '450mb', 'direction': 235, 'speed': 3}, {'layer': '400mb', 'direction': 210, 'speed': 3}, {'layer': '350mb', 'direction': 170, 'speed': 3}, {'layer': '300mb', 'direction': 155, 'speed': 3}, {'layer': '250mb', 'direction': 115, 'speed': 3}, {'layer': '200mb', 'direction': 145, 'speed': 4}]",24,6,9,1020,none,1,0,245,2,South_Africa
227,108,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 9}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 6}, {'layer': '750mb', 'rh': 8}, {'layer': '700mb', 'rh': 9}, {'layer': '650mb', 'rh': 5}, {'layer': '600mb', 'rh': 2}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': 1}, {'layer': '250mb', 'rh': 0}, {'layer': '200mb', 'rh': 3}]","[{'layer': '950mb', 'direction': 230, 'speed': 2}, {'layer': '900mb', 'direction': 230, 'speed': 2}, {'layer': '850mb', 'direction': 215, 'speed': 2}, {'layer': '800mb', 'direction': 210, 'speed': 2}, {'layer': '750mb', 'direction': 175, 'speed': 2}, {'layer': '700mb', 'direction': 165, 'speed': 2}, {'layer': '650mb', 'direction': 190, 'speed': 2}, {'layer': '600mb', 'direction': 200, 'speed': 3}, {'layer': '550mb', 'direction': 210, 'speed': 3}, {'layer': '500mb', 'direction': 220, 'speed': 3}, {'layer': '450mb', 'direction': 225, 'speed': 3}, {'layer': '400mb', 'direction': 205, 'speed': 3}, {'layer': '350mb', 'direction': 175, 'speed': 2}, {'layer': '300mb', 'direction': 125, 'speed': 2}, {'layer': '250mb', 'direction': 145, 'speed': 4}, {'layer': '200mb', 'direction': 145, 'speed': 4}]",24,6,10,1021,none,1,0,190,2,South_Africa
228,111,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 9}, {'layer': '850mb', 'rh': 7}, {'layer': '800mb', 'rh': 6}, {'layer': '750mb', 'rh': 8}, {'layer': '700mb', 'rh': 9}, {'layer': '650mb', 'rh': 4}, {'layer': '600mb', 'rh': -1}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': 1}, {'layer': '250mb', 'rh': 2}, {'layer': '200mb', 'rh': 6}]","[{'layer': '950mb', 'direction': 240, 'speed': 2}, {'layer': '900mb', 'direction': 225, 'speed': 2}, {'layer': '850mb', 'direction': 220, 'speed': 2}, {'layer': '800mb', 'direction': 230, 'speed': 2}, {'layer': '750mb', 'direction': 230, 'speed': 2}, {'layer': '700mb', 'direction': 215, 'speed': 2}, {'layer': '650mb', 'direction': 220, 'speed': 2}, {'layer': '600mb', 'direction': 200, 'speed': 2}, {'layer': '550mb', 'direction': 185, 'speed': 2}, {'layer': '500mb', 'direction': 210, 'speed': 3}, {'layer': '450mb', 'direction': 220, 'speed': 3}, {'layer': '400mb', 'direction': 210, 'speed': 3}, {'layer': '350mb', 'direction': 195, 'speed': 3}, {'layer': '300mb', 'direction': 200, 'speed': 2}, {'layer': '250mb', 'direction': 160, 'speed': 3}, {'layer': '200mb', 'direction': 130, 'speed': 4}]",24,6,10,1018,none,1,0,190,2,South_Africa
229,114,3,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 10}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 7}, {'layer': '750mb', 'rh': 9}, {'layer': '700mb', 'rh': 7}, {'layer': '650mb', 'rh': 2}, {'layer': '600mb', 'rh': -2}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 4}, {'layer': '200mb', 'rh': 5}]","[{'layer': '950mb', 'direction': 220, 'speed': 2}, {'layer': '900mb', 'direction': 210, 'speed': 2}, {'layer': '850mb', 'direction': 215, 'speed': 2}, {'layer': '800mb', 'direction': 235, 'speed': 2}, {'layer': '750mb', 'direction': 230, 'speed': 2}, {'layer': '700mb', 'direction': 225, 'speed': 2}, {'layer': '650mb', 'direction': 225, 'speed': 3}, {'layer': '600mb', 'direction': 190, 'speed': 3}, {'layer': '550mb', 'direction': 175, 'speed': 3}, {'layer': '500mb', 'direction': 195, 'speed': 3}, {'layer': '450mb', 'direction': 225, 'speed': 3}, {'layer': '400mb', 'direction': 225, 'speed': 3}, {'layer': '350mb', 'direction': 175, 'speed': 3}, {'layer': '300mb', 'direction': 215, 'speed': 2}, {'layer': '250mb', 'direction': 170, 'speed': 3}, {'layer': '200mb', 'direction': 140, 'speed': 5}]",23,6,10,1017,none,1,0,195,2,South_Africa
230,117,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 9}, {'layer': '850mb', 'rh': 7}, {'layer': '800mb', 'rh': 7}, {'layer': '750mb', 'rh': 8}, {'layer': '700mb', 'rh': 5}, {'layer': '650mb', 'rh': 1}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': 0}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': 2}, {'layer': '200mb', 'rh': 6}]","[{'layer': '950mb', 'direction': 285, 'speed': 2}, {'layer': '900mb', 'direction': 225, 'speed': 2}, {'layer': '850mb', 'direction': 205, 'speed': 2}, {'layer': '800mb', 'direction': 190, 'speed': 2}, {'layer': '750mb', 'direction': 190, 'speed': 2}, {'layer': '700mb', 'direction': 200, 'speed': 3}, {'layer': '650mb', 'direction': 215, 'speed': 3}, {'layer': '600mb', 'direction': 190, 'speed': 3}, {'layer': '550mb', 'direction': 160, 'speed': 3}, {'layer': '500mb', 'direction': 190, 'speed': 3}, {'layer': '450mb', 'direction': 230, 'speed': 3}, {'layer': '400mb', 'direction': 230, 'speed': 3}, {'layer': '350mb', 'direction': 175, 'speed': 2}, {'layer': '300mb', 'direction': 190, 'speed': 3}, {'layer': '250mb', 'direction': 170, 'speed': 3}, {'layer': '200mb', 'direction': 125, 'speed': 4}]",23,6,10,1018,none,1,0,330,2,South_Africa
231,120,3,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 10}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 8}, {'layer': '750mb', 'rh': 7}, {'layer': '700mb', 'rh': 3}, {'layer': '650mb', 'rh': -1}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': 0}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 2}, {'layer': '200mb', 'rh': 5}]","[{'layer': '950mb', 'direction': 280, 'speed': 2}, {'layer': '900mb', 'direction': 225, 'speed': 2}, {'layer': '850mb', 'direction': 210, 'speed': 2}, {'layer': '800mb', 'direction': 210, 'speed': 2}, {'layer': '750mb', 'direction': 205, 'speed': 2}, {'layer': '700mb', 'direction': 190, 'speed': 3}, {'layer': '650mb', 'direction': 190, 'speed': 3}, {'layer': '600mb', 'direction': 170, 'speed': 2}, {'layer': '550mb', 'direction': 155, 'speed': 2}, {'layer': '500mb', 'direction': 220, 'speed': 2}, {'layer': '450mb', 'direction': 240, 'speed': 3}, {'layer': '400mb', 'direction': 240, 'speed': 3}, {'layer': '350mb', 'direction': 290, 'speed': 2}, {'layer': '300mb', 'direction': 200, 'speed': 2}, {'layer': '250mb', 'direction': 175, 'speed': 3}, {'layer': '200mb', 'direction': 110, 'speed': 3}]",24,6,10,1018,none,1,0,305,2,South_Africa
232,123,7,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 9}, {'layer': '800mb', 'rh': 10}, {'layer': '750mb', 'rh': 9}, {'layer': '700mb', 'rh': 6}, {'layer': '650mb', 'rh': 1}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': 4}]","[{'layer': '950mb', 'direction': 260, 'speed': 2}, {'layer': '900mb', 'direction': 235, 'speed': 2}, {'layer': '850mb', 'direction': 230, 'speed': 2}, {'layer': '800mb', 'direction': 225, 'speed': 2}, {'layer': '750mb', 'direction': 225, 'speed': 2}, {'layer': '700mb', 'direction': 195, 'speed': 2}, {'layer': '650mb', 'direction': 175, 'speed': 2}, {'layer': '600mb', 'direction': 180, 'speed': 2}, {'layer': '550mb', 'direction': 160, 'speed': 2}, {'layer': '500mb', 'direction': 245, 'speed': 2}, {'layer': '450mb', 'direction': 250, 'speed': 3}, {'layer': '400mb', 'direction': 245, 'speed': 3}, {'layer': '350mb', 'direction': 260, 'speed': 2}, {'layer': '300mb', 'direction': 245, 'speed': 2}, {'layer': '250mb', 'direction': 175, 'speed': 2}, {'layer': '200mb', 'direction': 105, 'speed': 3}]",24,2,10,1018,none,1,0,270,2,South_Africa
